emb_fully_1(
  (layers): ModuleList(
    (0): Linear(in_features=160, out_features=64, bias=True)
    (1): Linear(in_features=64, out_features=32, bias=True)
    (2): Linear(in_features=32, out_features=3, bias=True)
  )
)



[model-config]
batch_size = 10
in_dim = 160
out_dim = 3
hdim = [64, 32]
lr = 0.0001
total_epochs = 100

[emb-path]
dev_emb = AASIST/dev_emb.npy
train_emb = AASIST/emb_train.npy
eval_emb = AASIST/eval_emb.npy

[data-path]
dev_data = ASVspoof2019_LA_cm_protocols/ASVspoof2019.LA.cm.dev.trl.txt
train_data = ASVspoof2019_LA_cm_protocols/ASVspoof2019.LA.cm.train.trn.txt
eval_data = ASVspoof2019_LA_cm_protocols/ASVspoof2019.LA.cm.eval.trl.txt

[optim_config]
optimizer = adam
amsgrad = False
base_lr = 0.0001
lr_min = 0.000005
betas = [0.9, 0.999]
weight_decay = 0.0001
scheduler = cosine

[out_path]
path = exp_result_AASIST

[attribute]
type = 5




{"epoch": 1, "train_loss": 0.26245685702827026, "dev_loss": 0.1799638495161386, "accuracy": 0.9305256548259777, "eer": 4.911194833153929, "l1_distance": 3.452141284942627}
{"epoch": 2, "train_loss": 0.14835647289077505, "dev_loss": 0.15482799151775034, "accuracy": 0.9386437029063509, "eer": 4.26197524219591, "l1_distance": 4.131186008453369}
{"epoch": 3, "train_loss": 0.12950104472606255, "dev_loss": 0.14327117444700305, "accuracy": 0.9423663437387872, "eer": 4.009687836383208, "l1_distance": 4.3491106033325195}
{"epoch": 4, "train_loss": 0.11756159468123019, "dev_loss": 0.13543989211517948, "accuracy": 0.9459095801937567, "eer": 3.776462145676354, "l1_distance": 4.619256019592285}
{"epoch": 5, "train_loss": 0.10869664240647883, "dev_loss": 0.12883325162647902, "accuracy": 0.9472102619303912, "eer": 3.611634373878722, "l1_distance": 4.757232189178467}
{"epoch": 6, "train_loss": 0.10272078244727853, "dev_loss": 0.11715878338264975, "accuracy": 0.9524129888769286, "eer": 3.2595532831001077, "l1_distance": 4.950849533081055}
{"epoch": 7, "train_loss": 0.09723410882602605, "dev_loss": 0.11614804482232359, "accuracy": 0.9529063509149623, "eer": 3.2965554359526377, "l1_distance": 5.071374893188477}
{"epoch": 8, "train_loss": 0.09301671594051489, "dev_loss": 0.1103037778743477, "accuracy": 0.9542518837459634, "eer": 3.1036957301758163, "l1_distance": 5.139543533325195}
{"epoch": 9, "train_loss": 0.08811272528801693, "dev_loss": 0.10451268061937495, "accuracy": 0.9582436311446, "eer": 2.906350914962325, "l1_distance": 5.124290943145752}
{"epoch": 10, "train_loss": 0.08445533780241181, "dev_loss": 0.09677196772253789, "accuracy": 0.9600825260136348, "eer": 2.7347954790096876, "l1_distance": 5.206291198730469}
{"epoch": 11, "train_loss": 0.08121600416049835, "dev_loss": 0.09378712736491379, "accuracy": 0.9625493362038033, "eer": 2.605848582705418, "l1_distance": 5.288325309753418}
{"epoch": 12, "train_loss": 0.07836029117442146, "dev_loss": 0.10340238962555443, "accuracy": 0.9567635450304988, "eer": 2.9904467168998923, "l1_distance": 5.260778427124023}
{"epoch": 13, "train_loss": 0.07428067103875882, "dev_loss": 0.09385294129510778, "accuracy": 0.9618317186939361, "eer": 2.6865805525654824, "l1_distance": 5.218067169189453}
{"epoch": 14, "train_loss": 0.07261836048312768, "dev_loss": 0.08819403295545908, "accuracy": 0.9655095084320058, "eer": 2.4354144241119484, "l1_distance": 5.322108268737793}
{"epoch": 15, "train_loss": 0.0694714737679118, "dev_loss": 0.08569018761028557, "accuracy": 0.9655543595263725, "eer": 2.3322569070685324, "l1_distance": 5.3745832443237305}
{"epoch": 16, "train_loss": 0.06690870853968559, "dev_loss": 0.08801740001608166, "accuracy": 0.9655992106207392, "eer": 2.377108001435235, "l1_distance": 5.484277725219727}
{"epoch": 17, "train_loss": 0.0654369641945921, "dev_loss": 0.07785359963304533, "accuracy": 0.9699497667743093, "eer": 2.086697165410836, "l1_distance": 5.348263263702393}
{"epoch": 18, "train_loss": 0.06358055415655639, "dev_loss": 0.07768985951786087, "accuracy": 0.9691872981700753, "eer": 2.0766056691783277, "l1_distance": 5.479553699493408}
{"epoch": 19, "train_loss": 0.06160794144715302, "dev_loss": 0.07568855516233536, "accuracy": 0.9706225331898098, "eer": 2.040724793684966, "l1_distance": 5.492480278015137}
{"epoch": 20, "train_loss": 0.05938800649571676, "dev_loss": 0.07649765672464166, "accuracy": 0.9714747039827771, "eer": 2.0496950125583067, "l1_distance": 5.450114727020264}
{"epoch": 21, "train_loss": 0.057016333244131315, "dev_loss": 0.0767066104318918, "accuracy": 0.9701291711517761, "eer": 2.0586652314316467, "l1_distance": 5.619390964508057}
{"epoch": 22, "train_loss": 0.056741021640348326, "dev_loss": 0.08043589685325071, "accuracy": 0.9691872981700753, "eer": 2.166307857911733, "l1_distance": 5.675992012023926}
{"epoch": 23, "train_loss": 0.05494334279473582, "dev_loss": 0.0660456910583208, "accuracy": 0.9756010046645138, "eer": 1.6998564764980264, "l1_distance": 5.696459770202637}
{"epoch": 24, "train_loss": 0.052633618935237395, "dev_loss": 0.06903435767832625, "accuracy": 0.9739415141729458, "eer": 1.8310459275206317, "l1_distance": 5.703643798828125}
{"epoch": 25, "train_loss": 0.052442831674429806, "dev_loss": 0.07426825523796052, "accuracy": 0.9713850017940437, "eer": 1.991388589881593, "l1_distance": 5.760729789733887}
{"epoch": 26, "train_loss": 0.05152746502299283, "dev_loss": 0.06304869427246346, "accuracy": 0.9768568353067815, "eer": 1.6594904915679942, "l1_distance": 5.828765869140625}
